evaluations raw_y
372 42.0000000000
392 44.0000000000
1337 46.0000000000
5001 44.0000000000
evaluations raw_y
1 28.0000000000
5 34.0000000000
53 36.0000000000
72 38.0000000000
172 40.0000000000
487 42.0000000000
807 44.0000000000
1795 46.0000000000
5001 44.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
22 30.0000000000
33 32.0000000000
41 34.0000000000
58 36.0000000000
95 38.0000000000
160 40.0000000000
693 42.0000000000
983 44.0000000000
2533 46.0000000000
3555 48.0000000000
5000 44.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
4 32.0000000000
34 34.0000000000
45 36.0000000000
66 38.0000000000
84 40.0000000000
582 42.0000000000
1261 44.0000000000
5001 42.0000000000
evaluations raw_y
1 18.0000000000
2 24.0000000000
17 28.0000000000
25 30.0000000000
38 36.0000000000
88 38.0000000000
136 40.0000000000
340 42.0000000000
406 44.0000000000
691 46.0000000000
3134 48.0000000000
5001 42.0000000000
evaluations raw_y
1 24.0000000000
4 30.0000000000
25 38.0000000000
91 40.0000000000
313 44.0000000000
2344 46.0000000000
2830 48.0000000000
5001 46.0000000000
evaluations raw_y
1 28.0000000000
6 30.0000000000
7 34.0000000000
26 36.0000000000
61 38.0000000000
278 40.0000000000
838 42.0000000000
1531 44.0000000000
4490 46.0000000000
5001 40.0000000000
evaluations raw_y
1 22.0000000000
2 26.0000000000
20 28.0000000000
34 32.0000000000
65 34.0000000000
128 36.0000000000
238 38.0000000000
257 40.0000000000
1379 42.0000000000
2058 44.0000000000
2984 46.0000000000
2998 48.0000000000
5000 46.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
4 34.0000000000
33 36.0000000000
47 38.0000000000
66 40.0000000000
96 42.0000000000
1019 44.0000000000
1035 46.0000000000
5001 44.0000000000
evaluations raw_y
1 26.0000000000
18 28.0000000000
19 30.0000000000
34 32.0000000000
47 34.0000000000
52 36.0000000000
64 38.0000000000
83 40.0000000000
112 42.0000000000
127 44.0000000000
161 46.0000000000
286 48.0000000000
5000 48.0000000000
evaluations raw_y
1 24.0000000000
3 26.0000000000
5 30.0000000000
20 36.0000000000
40 40.0000000000
76 42.0000000000
93 44.0000000000
1787 46.0000000000
5001 44.0000000000
evaluations raw_y
1 22.0000000000
4 26.0000000000
15 28.0000000000
17 30.0000000000
42 32.0000000000
68 34.0000000000
85 36.0000000000
198 38.0000000000
261 40.0000000000
640 42.0000000000
1418 44.0000000000
5000 42.0000000000
evaluations raw_y
1 26.0000000000
2 28.0000000000
7 32.0000000000
30 34.0000000000
49 36.0000000000
92 38.0000000000
123 40.0000000000
623 42.0000000000
1135 44.0000000000
1727 46.0000000000
2026 48.0000000000
5001 46.0000000000
evaluations raw_y
1 18.0000000000
3 22.0000000000
5 24.0000000000
11 26.0000000000
19 30.0000000000
36 34.0000000000
51 36.0000000000
58 38.0000000000
97 40.0000000000
210 42.0000000000
225 44.0000000000
299 46.0000000000
5000 46.0000000000
evaluations raw_y
1 22.0000000000
2 28.0000000000
3 30.0000000000
30 32.0000000000
42 34.0000000000
60 36.0000000000
79 38.0000000000
368 40.0000000000
1106 42.0000000000
1768 44.0000000000
2555 46.0000000000
5001 42.0000000000
evaluations raw_y
1 32.0000000000
9 34.0000000000
48 36.0000000000
85 38.0000000000
105 40.0000000000
178 42.0000000000
323 44.0000000000
854 46.0000000000
5001 40.0000000000
evaluations raw_y
1 30.0000000000
8 32.0000000000
12 34.0000000000
39 36.0000000000
73 38.0000000000
121 40.0000000000
168 42.0000000000
337 44.0000000000
1243 46.0000000000
5000 40.0000000000
evaluations raw_y
1 24.0000000000
3 28.0000000000
19 30.0000000000
32 32.0000000000
55 34.0000000000
72 38.0000000000
141 40.0000000000
190 42.0000000000
274 44.0000000000
737 46.0000000000
5001 44.0000000000
evaluations raw_y
1 18.0000000000
2 20.0000000000
3 22.0000000000
21 24.0000000000
23 30.0000000000
47 32.0000000000
66 34.0000000000
84 36.0000000000
143 38.0000000000
189 40.0000000000
226 42.0000000000
1470 44.0000000000
1600 46.0000000000
5000 46.0000000000
evaluations raw_y
1 24.0000000000
2 28.0000000000
6 30.0000000000
23 34.0000000000
50 36.0000000000
78 38.0000000000
161 40.0000000000
255 42.0000000000
274 44.0000000000
1154 46.0000000000
5000 46.0000000000
